tag,title,artist,id
misc,Not Meagre Latent Boughs Alone,Walt Whitman,150006
pop,The Closer To The Bone,Louis Prima,1363551
pop,Pictures in an Exhibition Demo,Death Cab for Cutie,1157840
rock,Bluish,Animal Collective,181902
rap,Kick It,Lozza,7340134
rock,A Better Place,The Outcome,4393505
rap,All Out,Tale the Rapper,4250085
rock,High on Rebellion,Patti Smith Group,1149385
pop,Alice,Rubberman,1608796
pop,In My Arms Again Prelude to a mix,Red Flag,1381590
rap,Riot,Native Son,6178049
rap,LifeOnTheRoad,Monty C. Benjamin,400055
pop,The Day No One Needed to Know,Moneen,897776
rb,Spreadin the News,Ole Brud,6697959
misc,Lucille Clifton’s “Homage To My Hips”,ChrisApap,681776
rb,BTWN,BOYSLASHFRIEND,2807648
pop,Freight Train,Humming House,2411139
pop,Believe,GusGus,1760693
rap,Coupe,Karma Light,4909073
pop,Half Ton Load,Icarus Himself,7671578
pop,​better shame,botsi and the paparazzi,5102756
rap,Bottled Emotions,Geemmac,2415559
rap,Writers Shot,Time,312605
rock,Dear Heaven Dear Hell,FALSET,6061169
pop,As Long As You Make A Sound,SONOIO,1679119
rock,Promises,AIDEAN,5244413
rock,God Forgive Us All,The Paper Chase,1654552
rap,Who Run It Bodega Mix,Bodega Los,3720584
rock,Sundown,Descend,6318503
country,Say Im a Fool,Your Girl's Cologne,6491978
rap,​sadness,DEATH PLUS,5414900
pop,HOLDING BACK,LYDIAH,5999301
pop,Love child,"Fibes, Oh Fibes!",1970964
pop,Feelin Alive Again,Ambrosia,795851
misc,What Maisie Knew Chap. 23,Henry James,144014
rap,Trophies,KOLD.,353628
rock,Story from North America,Garrett Davis,6493635
country,Saturday Night Acoustic,Sam Hunt,680241
pop,Captivate,Nitzer Ebb,1643954
pop,Like An Angel,Ryu Junior,3879879
pop,Hey You Free Up Your Mind,Emma Bunton,5860627
rock,Remember When,Wallows,4277082
pop,Letting Go,Digital Ruin,1125500
pop,Power of Love - Love Power The Frankie Knuckles radio remix,Luther Vandross,1841720
pop,Scissors,Eight And A Half,1327872
rap,Ambitions,Nicomcy & PH Dofie,5177717
pop,Dukes Of Hazzard,Weezer,1182881
pop,Helios,Monstro,1119989
rap,Everything You Got,Rich the Factor,3323476
pop,Older,Ben Platt,4396371
country,Like You Were Mine,Jason Aldean,3584414
pop,Only You,Jake Is Lloyd,5233111
pop,Excuses,Area 54,1529715
pop,Let Me Have Another Day,Johnny Tame & Peter Maffay,6119726
pop,Makes Me Pretty,King Christian,5011769
pop,I Dont Want Your Lovin,Weezer,1113178
pop,Shadows of the Night,Stephanie Marano,5312530
misc,Tweetable Moments Vol. 2 6/8/2014,Mighty Machi,446565
pop,Written on the Body,Adam Gre2,752056
pop,All for One,Blackmore's Night,1396243
rap,Duct Tape,P.O.S.,37537
rb,Appreciated,Empire Cast,3254686
rap,Weak Days,David Sean,6189930
pop,Janies Waltz,Lucy Kaplansky,4281102
rock,Love Can Heal the Pain,Colin Blunstone & Rod Argent,7757434
pop,I Will Bleed For You,Scala & Kolacny Brothers,1439397
rock,Artificial bloom,Apple Sweet Apple,3532807
pop,Dreamer,Steve Young,1210978
pop,Gluttony,Hvob,7711528
pop,Siren Song,Alan Parsons,774780
rap,Rambo,YOUNGFACE (Rapper),3320340
pop,I The Exploder,Johnny Truant,902860
pop,Mystery of Love,Donna Summer,1494353
pop,Chicken From the West,Total Chicken,4241499
rap,The Big Log-Off Esc,Charles Hamilton,67215
rock,Its All Too Much,Glass Hammer,6625639
pop,My Sweet lord,Ken Lazarus,7463237
pop,My Prayer,Benjamin Bock,7578831
pop,The Cooking Song,Big Cook Ben & Little Cook Small,4287749
pop,The Thing About Us,Kira-Jade,6761270
rock,I Dont Think Ill Ever Get Around To It,Silver Material,7242000
pop,Why Always Why,Adult.,5458918
rap,After u,Gluebaby,6293015
rock,Superposition,Milemarker,6737542
rap,Small Talk,Frak,2919574
pop,Future Signs,Kenziner,1562700
rap,Lessons,Versatyl & Pilgrim,2154968
pop,Home,Talkie,4575427
rap,Back Up Schoolin Pt. II,Chuck Inglish,71120
rock,Hazy Shades,Thomas Cohen,2955114
rap,Long Week,FCG Heem,5854009
rock,Babys in Black,The Beatles,123796
pop,Xanax,Antonio Mela,5786856
country,She Could Care Less,Shenandoah,2313669
pop,Playboys and Playgirls,Carolyn Hester,7602024
country,Flat on the Floor,Lauren Alaina,785362
pop,Purple Girl  ft. TooTurntKye  HeyyDaTroy,Gray Kyd,7039084
rap,WTF U MEAN ?,Labios,5166272
pop,Fair as You,The Incredible String Band,1759902
pop,Any World That Im Welcome To,Darrell Scott,3415451
pop,The Consequence Of Something Permanent,Three Fantastic,939040
rock,Remains of Nothing,Archive,5010388
rb,PATIENCE,John Concepcion,4684851
pop,Red Letter Day,The Gourds,1083558
pop,Come By Me,Forest sun,6262298
pop,Evilution,Evil Activities,756612
rap,Luv Takes Time,Luvlilk,5622601
rock,Time Will Tell,Three Cities,2482263
pop,Mourning,Bad Salad,935350
rap,Mad Love,Nice & Smooth,35100
pop,House feat. Keyshawn.,Seigfried,5347885
rock,Clockwork Town,Early James,5078345
rock,Stick to Your Dreams Not to Your Guns,Steven Battelle,4711269
rock,Without You,Symphony X,2314384
pop,Your Violent Arms,Basciville,6470647
rap,I Gotta Thang for You,Trina,46343
pop,Aint No Way To Treat A Lady,Great White,1026201
rock,Meeting You in the Hospital,Turtlenecked,3274206
rap,AnxieT,Tombo,4139912
pop,Jingle Bell Metal,Psychostick,1324356
pop,One Call Away,Elvin Mitra,5425251
rap,Consequences,Absoloot,88437
rock,Lose Yourself,Black Rebel Motorcycle Club,365602
pop,See Me,Alyssa Reid,796213
pop,In the Black,Psapp,1747632
pop,Last Breath,Bloodshed,958063
rock,Instructions on Building a Model Airplane,Action Action,217183
pop,Mirage,Coumarin,6628033
pop,Old Love,Arlissa,6196465
pop,All on Me,Ary Roberto,6162427
rb,Ive Been Thinkin,Jennifer Lopez,1733838
pop,Watchin My World Walk By,Tyrone Wells,1657814
pop,The Look,The Baseballs,904930
rap,Два Two,Lil Morgana,7106973
rap,Rocketeer II,TANILA,7436117
pop,Heavens Blade,Coil,871078
rock,Friends Without Names,LIFE (UK),7428554
rock,What I Need,A.W.,341357
rb,The Thrill,Miguel,89100
rap,R U N FREESTYLE,LXST!ARTIST,6718274
rock,Union City Blue Live,Blondie,6872092
pop,Brand New Me,Boys Town Gang,7585780
pop,Turned Away,Aaron Blazer,5293403
rock,Tyrant,Steve Kilbey,1657101
rock,Elrenn and Endereth,Glass Hammer,1488316
rap,Blueface,Praxi,4866629
rap,Unknown Save... Do you want to load? ʜʜʜɒγli 00₽ Lvl -124 Equipment: Armor: a0001? Weapon: M100907?,LostBoy7th,3359936
pop,Coffee For Mama,Lightnin' Hopkins,947172
pop,Anger Plays a Part,Neil & Liam Finn,3917603
pop,Rest Your Weary Mind,Melinda Schneider,1773704
rock,This Year,AJJ,5006943
rap,All as Above so Below,Hieroglyphics,190340
rap,Revenge,Louis Boi,6967261
rock,Long Way To Fall,Capital Theatre,7046986
rock,Better Dead Than Lead,Ted Leo and The Pharmacists,827111
pop,Candle,Cavetown,2825538
pop,Bitter Morning Taste,Tim Vantol,870053
pop,Broken Arrow To Everything,Makara,1510520
misc,A Ballad of the Mulberry Road,Ezra Pound,303618
rap,Where Its At,Big K.R.I.T.,368161
pop,The Chase,Dreamer Isioma,7749386
rock,Only Human,Tides of Man,1667358
pop,Living Forever,Genesis,1651502
pop,Black-Eyed Susans,Jack Hardy,959050
pop,It All Adds Up Now,Cher,1383555
rock,A Place In Your Heart,Ray Davies,3061219
rap,All They Need,Young Trav,351388
rb,One Mo Time,Ann Marie,3702468
rb,Addiction,Emanuel (CellularDada),5687260
pop,Hard To Love - Alex Preston Remix,Matthew Koma,5608766
rock,Theatre Of,Hellions,3883935
pop,Dreamville,Tom Petty,1295327
pop,Miss Construction Theme,Miss Construction,1661400
rap,Jodeci Freestyle Remix,EA_TheVill,4092115
rb,Black Magic,The-Dream,1799816
rap,Tears,Da King & I,15556
pop,Pictures at Sea,The Motorhomes,1030902
rap,To the Side,Talib Kweli,44487
pop,Not The One I Need,Miss Li,1631045
misc,The Papers And Writings Of Abraham Lincoln-VOL. VI Chap. 2.134,Abraham Lincoln,163984
rock,Plasticine,Hale,3320910
rock,Face Meets Floor,A Victim A Target,2265460
rap,Stars In The Daytime,Craig Grant,6473621
rb,T2CPT BaeAnna,Kevin McCall,2836964
rock,Sleeping Wild,Norah Jones,2875454
rock,Colder Months,Flying Colors,3465388
pop,One Breath At A Time,Little Feat,1474342
rock,Parasite Drama,Lock Up (UK),1283613
pop,Hell on the Throat Acoustic,Dashboard Confessional,1640161
pop,Passionate Peace,Bleakwail,1679427
rap,BARcode,THATRAPPERSAM,286119
rap,G.O.D. Remix,Soulja Boy,2280550
rap,Flow Im The Typa...,Valee,3526699
pop,Thank You For Your Love,Michelle Wright,999445
pop,The assassin act I,Streetlife Originals,2228869
misc,Good-Bye My Fancy,Walt Whitman,125751
rap,Swagonometry,Fanny PaK,7642000
pop,Done It All,The Bottle Rockets,938956
rap,Ashes To Ashes,D120,4688097
rap,Pain/Pills,Gucci Dove,3603468
rock,Save Him,Justin Nozuka,396838
rap,Contradiction,Propaganda & Derek Minor,4938502
pop,Amor Fati,Sarea,4791496
rap,Happy Fucking Christmas,Lil Peppe,5174020
rb,OMG,Toni Romiti,3582034
pop,Going Home,The Adicts,1131363
pop,I Want,Good Lovelies,1622150
misc,Fade,ris,7049277
pop,Stay,Electric Drive-In,4702671
country,You Have My Attention,Willy Tea Taylor,3736451
pop,Never Let You Go,Taj Mahal,877975
misc,Discourses on the First Decade of Titus Livius Chap. 2.3,Niccol Machiavelli,242620
rock,Rigid Generation,Redwolves,4879470
pop,All Night Long,Ruby Red,5710740
rock,I Miss You,Piper Madison,5982991
pop,Get Through This,Arco (Band),5233498
rock,Undergang - Rødt dødt kød,Genius English Translations,7225560
pop,Words on Paper,CIRCA:,1463172
rock,Im Gonna Cry,Matthew Thiessen & The Earthquakes,3772230
pop,Babyship Blue,No-Man,1688764
pop,I Remember,AlunaGeorge,2445320
pop,Never Make Your Move Too Soon,Captain & Tennille,4122553
rap,So close,Beetwelve- so close 2wo different Ep,7132493
rock,Ready or Not,Raise The Anger,7207811
pop,Ive Got You Under My Skin,Herb Alpert,1746169
pop,Back Street Slide,Richard & Linda Thompson,1676443
pop,​attention,2504,6622162
rap,Way Hard,West kiiD,3677701
rap,Smithers,Marger,2828794
rock,Purple Haze,Coroner,7040948
pop,Sky Falling Down Ft. Gee Mak,Norff,6934911
rock,Let Me Drive My Van Into Your Heart,Tom Scharpling,2825693
rap,Strings and Bling Freestyle,Curry,7513242
rap,The devil with white eyes,Statixx,5618505
pop,Lay Down,Alberta Cross,1718215
rock,Sometimes I Feel,Gone Is Gone,6228187
rock,Friendship? Again?,The Brokedowns,5493299
pop,LOCKED IN,Adi (2),6067681
pop,Mirror,Keiynan Lonsdale,5606908
pop,Two Down One To Go,You And I,833765
pop,Zonda,Jesus Martyr,1409665
pop,Better Dayz,Emir Umar,1841021
misc,C.R.U.S.H ANATOMY,KandiceJasmine,654345
pop,What If,Jason Derulo,104288
pop,Ebtehal,Bilocate,1232541
misc,Monomyth essay,Will Mata,589713
pop,Inseparable Lovers,Az Yet,764164
rock,Life of Regret,Warpath (HC),4437718
rap,Real Things,NIX THE TRUTH,5259414
pop,The Wheel,Communicant,6770026
country,Round Here Buzz,Eric Church,2347606
pop,Forever Gone,Machinemade God,1023665
rock,Play the Game Tonight,Kansas,1288139
pop,Every Night,Rentravia,6945877
pop,Anthem Original Radio Edit,Filo & Peri,1462580
pop,DIA - Lean on me English Translation,Genius English Translations,6954501
pop,This Car Is Hot As Hell,Ride Your Bike,1462311
rock,Vampira,Devin Townsend Project,1973230
rock,The Ocean Working Mix,Led Zeppelin,6885586
rap,Erryday Stuntin,Chaz French,623160
rap,Versace,Lil 6lock 17,6543037
rap,Julius’ Final Song,Ceschi,665980
pop,Lady Killer,Die Hoffnung,5836688
pop,Santas Wish Teach The World,The Tenors,3305699
pop,Ive Been Trying,The Heptones,1536972
rock,Just Like You,Roxy Music,1527669
pop,Alphaville,Bryan Ferry,1695384
rock,Have You Ever Felt?,Ill Nio,1144254
pop,Shoulder Gorilla,NK (North Korea),1053079
pop,Swept Away,Lace,1601129
rb,IF YOU,Olayinka Ehi,3647243
rb,Stay,Ne-Yo,32821
pop,Crime Dont Pay,Joe Jackson,843395
pop,Unbreakable,Prime (Producer),1386461
rock,Moments with No Sound,Echolyn,3276292
rap,Invisible Man,BSupreme,2930560
rock,Look At Me,Hollow City,6945187
rap,Panic,Intuition,3779608
pop,British Racing Green,Black Box Recorder,1030700
pop,Youll Never Know,Krystal Meyers,1487795
pop,Magicsho Prod.by Hyper Dog x Pepreme,Awardsho,6525356
misc,Art,Cha ching,7477924
pop,Frank Mills,Original Off-Broadway Cast of HAIR,6261156
rap,School/migrane,Pooks,7435147
rock,Dyed in the Grain,Everything But The Girl,2900532
pop,Sirens,Sunflower Thieves,7407471
rap,I can feel it,JEANYIZ,2425772
pop,Pop Champagne instrumental,Ron Browz,1715013
pop,Beings,Madeon,733209
pop,Love @ 1st Sight Kurtis Mantroniks Rock Lobster Vocal Mix,Mary J. Blige,766332
rap,VHS,ODDCAMEL,3349142
rap,KINDA QUICK,Lil Hechi,3531928
misc,A Sequence - V. The Mountains,Skipwith Cannell,3040289
pop,Vibes,Griffin Stoller,3280577
rap,​l e t . g o . m y . h a n d,"J. Cole, Bas & 6LACK",6808748
rock,City,Y&T,6014735
pop,Fer And Lauris Song,Mati (Banda),4846894
pop,Better With You,Veronica Fusaro,7644012
pop,Talk to Me,Jan Werner,5606271
rap,Cant Stop Me Makavelian Souljah Force Remix,2Pac,3014220
pop,Full House,Autopilot Off,888308
pop,The Last One Living,Thanksgiving,5993050
pop,Bend down,Lil Charizma,5221928
pop,Apology,Austin Mahone,2391780
pop,Use Me,Te,6499237
pop,2x Dead,Brides of Destruction,1253367
pop,Cipher,Paint It Black,1190743
rb,Making Me Mad,BJ the Chicago Kid,7354612
pop,This Night Wont Last Forever,Bill LaBounty,6643700
rap,Gennogay,Gary The Cool Guy,4292949
rock,Alone,Swarmer,7412079
pop,Someday Soon,Great Big Sea,921599
rock,Harsh,Bayonet,518222
rap,Next To You,Normalicism,7039063
rock,Scary Tale,Anarcheon,3649360
pop,Falling Again,Altaria,779383
rap,Back in Hell ft. Nightwalker,Novatore,4334109
pop,All Eyes On Me Song Only,Bo Burnham,6968705
rb,Together Once Again,Christina Akasha,7190753
pop,Projects,YvNgSnowKone,6698980
pop,Gorgeous,Taylor Swift,3280165
pop,Skinless,Avulsed,1738244
misc,Woman and the New Race,Margaret Sanger,671086
pop,Train Wreck,Bangs (band),1607883
pop,A Little Lie,Dave Gahan,1516049
pop,You Are Good,Shanny Jeann,4260551
rap,Negotiator,AmAFlow,7516949
rap,Twelve 14,Jrodessar,3130430
pop,If You Only,Jonathan Jeremiah,1989530
pop,Painting,Tellison,963831
country,Flowers Everybody Everywhere,Mercy Bell,6333128
pop,God Speaking To You,Reba Rambo,4880927
rap,Drippin,Bodden,3739632
rock,High Risk Insurance,Ramones,339895
rock,Waking Up,Pandemonium Auditorium,5641514
rb,28Hype track Lil Smoochie diss pt. 1Snow Mountain,Atcreams,2416265
rap,Voids,Xoe,4151653
rap,BIRTCH,MIZER'S CREATION,4439623
rock,Is There Anybody Out There? - Live,Roger Waters,4717977
pop,What Now My Love,Jane Morgan,4541633
rap,Hairline Hacks NCR7 DISS TRACK,Myl3s,4879465
pop,Better Days,King E,6758891
rap,War in the Light,Triggaheartz,3910973
country,The Dark Lady,The Merry Wives Of Windsor,7363454
rock,Me Me Me,Komarov,3886994
pop,Slide show,Eliane Elias,2068685
pop,Lost Paths Of Unicorns,Galadriel,1477436
rap,Sea of Life,Jet 2,219709
pop,Hole in Her Stocking,The Sensational Alex Harvey Band,787475
rb,Mr. Moon,Jamiroquai,1677449
pop,The Fall Of Babylon,Saviour Machine,1553253
rock,Wednesdays Song,John Frusciante,1000214
rock,Oliver Street,Young and Heartless,2406377
pop,Annie Heart Thief of the Sea,Kishi Bashi,4374249
pop,Rich parents,"Ok, tyler",5438185
pop,Grover Washington,Pollyanna,1688982
pop,This Moody Bastard,Walter Becker,850412
pop,The Thin Man,Kristin Hersh,1471671
pop,If I Had Been A Better Man,Colin Hay,7474058
rock,Diamond Like Eyes,Daise,5019507
pop,Nothing More,Ghost Suns,4397099
pop,Baby Blue Eyes,Stray Cats,1679436
pop,Parachute,Two Loons For Tea,1727538
country,Josephine,Mulehead,4008256
rap,CALI 2  JPN,Ace Hashimoto,6532863
rock,All My Life,Echo & the Bunnymen,819606
rock,Mississippi Burning,Park,1387571
misc,Judges 8,ESV Bible,3200121
rock,Toasting,illuminati hotties,6900337
pop,The Four Horsemen of the Apocalypse,Ray Wylie Hubbard,1186602
rap,Oh Baby 2.0,Dcook,170325
misc,Super Spice Bros 2,Mowtendoo,7445694
rock,Battle,Poor Bishop Hooper,7181077
rap,4 AM Freestyle,SWIMMY,3606056
pop,Sensational Love,Mridul Kala,6902537
rap,Porch,OG Maco,3119732
rock,Reap What You Saw,Aeternus,4659757
rap,Your World,StetSin,4054910
pop,Id Have Sold My Soul for You,Tom Shawcroft,4821977
rap,Sagittarius Rapp,Edan,18673
pop,Kill Your Parents,Eftos,1050464
pop,Sunshine Of Your Love,ZEDNED,7725938
pop,Pick Me,Paper Aeroplanes,1606642
pop,Coming Around,TOMI,3694595
pop,A certain sadness,Joo Gilberto,2121580
pop,What,Bassnectar,1858006
misc,Mark Twain’s “The Tragedy of Puddnhead Wilson Chap. 14”,Mrs. Booms-Ryan,338559
pop,Winter Bird,AURORA,2416991
pop,Secret Service,Kansas,1557848
country,If Love Is Blind?,Big Thief,6961263
pop,Desert,Other Lives,1179832
rb,The Ledge,Dbait,6282893
misc,A Seed,William Allingham,226642
rap,No Party,Sam D.,7773121
rb,I Hope You Love Me Too,Romance Is A Deal,3087318
pop,Siren,My Pet Dragon,1038537
pop,Stream Of Unconsciousness,Hexen,1192720
pop,I Believe in You,Christie,1487586
rock,Barbara,Rufus Wainwright,1082193
pop,Without You,Chasing Daze,7211079
pop,Only This,garlagan,3753670
pop,Echoes Of My Sadness,Dissolving Of Prodigy,1435746
pop,Stuck In My Head,Hoodie Trash,5858190
rap,Get Off It,Casual,13082
rock,Twee Pop Sheet,Pastilan Dong!,3370036
rb,Type Of Girl,Joey Diggs Jr.,3650468
rock,Laid to Rest,Judge Jackson,3843090
pop,FreakShow,Atomic Opera,816093
pop,Earbuds III,P.Y. The Leader,5849866
pop,Inquisitor,Death SS,1497332
pop,Crossing Field,NateWantsToBattle,2210267
rap,​glo 4evr,hollowshawdy,4800160
rap,In My Soul,CJB PLM,4964085
pop,Manic Moonlight,King's X,1378045
pop,Declaration Of War,Eye Of Judgement,1103013
pop,Moonbeams,Stolen Goods,5799716
rock,Europa,TokyoRxckstar,4412215
rap,I Think,Dirty Needles,4375526
rb,Window Live,Joji,3528588
pop,Until You Awake,The Crimson Ghosts,3999600
rap,Get em Joey,Joe Pass,199156
pop,Twinkle,Tim Finn,1313523
rap,Mutha Fuckin Tendies,Inty Games,2023893
rap,Game Over,Fatboibari,5701595
pop,Favorite,Travis Mills,2463263
rock,I Believe,Joe Satriani,965417
rock,Worms,Viagra Boys,4028815
pop,Trigger,Michelle Willis,7809904
rap,War Cry,Edot Babyy,5554001
pop,Im Not Afraid,Maritime,1419729
rock,An Acre Lost,Sleigh Bells,7050723
pop,We Are,DJ Jazzy Jeff,1705115
pop,Drown,Al Atkins,776281
rap,E Class,Tommy Revenge,6080131
pop,Music,Cat Stevens,437319
pop,10000 Pound Ego,Killola,1055503
pop,Handaconda Boss Battle WITH LYRICS - Paper Mario: The Origami King Cover,Juno Songs,6615299
pop,Cloudy,Cliff Richard,7677942
pop,All Grown Up Version 2,The Crystals,7404856
pop,Ocean Eyes,Dylan Wright,3199745
rock,Disincarnated,Blood Red Throne,1173208
pop,A Whole New World,Lea Salonga & Brad Kane,132111
pop,Blessings of jah,Gentleman,1969072
rock,No Such Thing,Agent Orange,1023415
rap,Julius Randle,Rhys (Rapper),2463584
misc,Create Dangerously: The Immigrant Artist at Work,Edwidge Danticat,2473700
rap,Salty,Azure The Paradox,4424770
pop,Make Me,Reyes Peralta,6538874
pop,Galaxy,Sun Glitters,2058763
rock,Turtamurta,The Buoys (AU),6324667
misc,Camille Champion Biography,League of Legends,3559002
rb,Lake,"TaqtonicBleu, Brian October, Trol Salvation",4602866
pop,Do You Feel,La Roux,4943031
pop,Better Days Acoustic,Dermot Kennedy,7146270
pop,Four Element Synchronicity,Borknagar,943548
pop,Morning Love,Nxhya,4068264
rap,OVERDOSE FT. K COLOGNE,Thxbi,6620276
rap,I Just Wanna,JKT,2388836
rock,Freak Show,Jordan Red,7600493
pop,トラジディー Tragedy,death's dynamic shroud,3979682
pop,Miracle,Mats Westbroek,7224493
rap,Jah Guide Me Over Dem,Madras Madout,3815082
rock,20/20,Dreamswell,3594062
misc,Thomas The Rhymer 37 B,Anonymous,95299
pop,Its totally not my fault,YOUNG DIAMOND,3846503
pop,Lord You Are Holy,Terry MacAlmon,7285388
rap,Most Satisfying Kitchen Renovation Los Angeles,Kitchen Renovation Los Angeles,730289
pop,Catch,Ian Bla,4847640
rap,Mob Ties,Greezy E,7600554
pop,Iridescent All Over,Let's Make a Music,6286178
rap,Dead to Me,Ghetts,5960880
rock,Filling Me,Chris Knox,3793588
rap,Good Feelin,Vibey B,3244038
rap,FLOWER,Softheart,7876089
country,Southern Comfort Zone,Brad Paisley,138694
rock,Lies,Seal de Humo,4425575
rock,The Show Is Over,Apophis,7167473
pop,Make It Happen,Somethin' for the People,1575057
rock,Calling For Advice,Revolving Door,5408827
rock,Credit Where Credit Is Due,F.O.D. (BEL),6464964
rock,My Fathers Gun,Rickie Lee Jones,4614482
pop,Consolation Prize,Montaigne,2835013
rap,Rolls Royce,Rylo Rodriguez,4661495
pop,Joan,Damien Jurado,6810660
pop,Point of Infinity,Obsidian,940549
rock,If I Could Sleep Id Be Sleeping,Joe Barbarulo,7053730
rap,Nested In A Tree,Charles Nkanga,5768344
rock,Bones,Infugue,6184413
pop,The Yes Knows,UPSAHL,6830778
pop,Million,Sandra Kolstad,3248978
rap,I Want You,Reschad Oliver,714736
pop,A World Called Catastrophe,Matthew Good Band,846218
